CRESTLINE SPECIALTY INSURANCE MANAGERS — DE-IDENTIFIED POLICY BORDEREAUX
Names and transaction-level dates removed; policy identifiers replaced; analytical fields preserved.
Program Year,Policy No.,Program,Line,State,TIV ($),Written Prem ($),Collected Prem ($),Earned Prem ($),Unearned Prem ($),Deductible ($)
2021,POL-000711,Crestline Dwelling Fire Program,DF,TX,"$430,000",$952,$952,$952,$0,"$1,000"
2021,POL-000712,Crestline Dwelling Fire Program,DF,NV,"$520,000","$1,525","$1,525","$1,525",$0,"$2,500"
2021,POL-000713,Crestline Dwelling Fire Program,DF,CA,"$295,000",$927,$927,$927,$0,"$5,000"
2021,POL-000714,Crestline Dwelling Fire Program,DF,NV,"$335,000","$1,232","$1,232","$1,232",$0,"$5,000"
2021,POL-000715,Crestline Dwelling Fire Program,DF,GA,"$280,000","$1,516","$1,516","$1,516",$0,"$5,000"
2021,POL-000716,Crestline Dwelling Fire Program,DF,FL,"$145,000","$1,364","$1,364","$1,364",$0,"$5,000"
2021,POL-000717,Crestline Dwelling Fire Program,DF,TX,"$445,000","$1,506","$1,506","$1,506",$0,"$5,000"
2021,POL-000718,Crestline Dwelling Fire Program,DF,TX,"$405,000","$1,224","$1,080","$1,224",$0,"$2,500"
2021,POL-000719,Crestline Dwelling Fire Program,DF,NV,"$160,000","$1,208","$1,208","$1,208",$0,"$1,000"
2021,POL-000720,Crestline Dwelling Fire Program,DF,GA,"$535,000","$1,312","$1,312","$1,312",$0,"$5,000"
2021,POL-000721,Crestline Dwelling Fire Program,DF,CA,"$250,000",$995,$995,$995,$0,"$5,000"
2021,POL-000722,Crestline Dwelling Fire Program,DF,CA,"$430,000","$1,271","$1,271","$1,271",$0,"$2,500"
2021,POL-000723,Crestline Dwelling Fire Program,DF,TX,"$535,000","$1,213","$1,213","$1,213",$0,"$2,500"
2021,POL-000724,Crestline Dwelling Fire Program,DF,NV,"$190,000","$1,384","$1,384","$1,384",$0,"$2,500"
2021,POL-000725,Crestline Dwelling Fire Program,DF,NV,"$155,000","$1,445","$1,223","$1,445",$0,"$2,500"
2021,POL-000726,Crestline Dwelling Fire Program,DF,FL,"$175,000","$1,505","$1,505","$1,505",$0,"$5,000"
2021,POL-000727,Crestline Dwelling Fire Program,DF,FL,"$380,000",$918,$918,$918,$0,"$1,000"
2021,POL-000728,Crestline Dwelling Fire Program,DF,TX,"$195,000","$1,481","$1,481","$1,481",$0,"$2,500"
2021,POL-000729,Crestline Dwelling Fire Program,DF,NV,"$425,000","$1,432","$1,432","$1,432",$0,"$5,000"
2021,POL-000730,Crestline Dwelling Fire Program,DF,CA,"$305,000","$1,395","$1,395","$1,395",$0,"$2,500"
2021,POL-000731,Crestline Dwelling Fire Program,DF,CA,"$560,000","$1,504","$1,504","$1,504",$0,"$1,000"
2021,POL-000732,Crestline Dwelling Fire Program,DF,GA,"$500,000","$1,319","$1,319","$1,319",$0,"$2,500"
2021,POL-000733,Crestline Dwelling Fire Program,DF,CA,"$390,000",$991,$863,$991,$0,"$2,500"
2021,POL-000734,Crestline Dwelling Fire Program,DF,NV,"$270,000","$1,426","$1,269","$1,426",$0,"$5,000"
2021,POL-000735,Crestline Dwelling Fire Program,DF,TX,"$445,000","$1,136","$1,136","$1,136",$0,"$2,500"
2021,POL-000736,Crestline Dwelling Fire Program,DF,CA,"$395,000","$1,339","$1,208","$1,339",$0,"$1,000"
2021,POL-000737,Crestline Dwelling Fire Program,DF,TX,"$295,000","$1,337","$1,337","$1,337",$0,"$1,000"
2021,POL-000738,Crestline Dwelling Fire Program,DF,CA,"$225,000","$1,006","$1,006","$1,006",$0,"$2,500"
2021,POL-000739,Crestline Dwelling Fire Program,DF,GA,"$535,000","$1,516","$1,516","$1,516",$0,"$2,500"
2021,POL-000740,Crestline Dwelling Fire Program,DF,CA,"$240,000","$1,289","$1,289","$1,289",$0,"$2,500"
2021,POL-000741,Crestline Dwelling Fire Program,DF,NV,"$235,000","$1,040","$1,040","$1,040",$0,"$2,500"
2021,POL-000742,Crestline Dwelling Fire Program,DF,AZ,"$460,000","$1,258","$1,258","$1,258",$0,"$1,000"
2021,POL-000743,Crestline Dwelling Fire Program,DF,FL,"$230,000","$1,429","$1,297","$1,429",$0,"$2,500"
2021,POL-000744,Crestline Dwelling Fire Program,DF,FL,"$350,000","$1,261","$1,261","$1,261",$0,"$2,500"
2021,POL-000745,Crestline Dwelling Fire Program,DF,CA,"$510,000","$1,221","$1,099","$1,221",$0,"$1,000"
2021,POL-000746,Crestline Dwelling Fire Program,DF,CA,"$145,000",$875,$875,$875,$0,"$1,000"
2021,POL-000747,Crestline Dwelling Fire Program,DF,GA,"$515,000",$888,$888,$888,$0,"$5,000"
2021,POL-000748,Crestline Dwelling Fire Program,DF,FL,"$375,000","$1,075","$1,075","$1,075",$0,"$5,000"
2021,POL-000749,Crestline Dwelling Fire Program,DF,TX,"$415,000","$1,273","$1,273","$1,273",$0,"$1,000"
2021,POL-000750,Crestline Dwelling Fire Program,DF,NV,"$260,000","$1,189","$1,189","$1,189",$0,"$2,500"
2021,POL-000751,Crestline Dwelling Fire Program,DF,AZ,"$430,000","$1,512","$1,512","$1,512",$0,"$5,000"
2021,POL-000752,Crestline Dwelling Fire Program,DF,TX,"$490,000","$1,362","$1,362","$1,362",$0,"$5,000"
2021,POL-000753,Crestline Dwelling Fire Program,DF,GA,"$480,000",$854,$854,$854,$0,"$2,500"
2021,POL-000754,Crestline Dwelling Fire Program,DF,FL,"$240,000","$1,293","$1,142","$1,293",$0,"$5,000"
2021,POL-000755,Crestline Dwelling Fire Program,DF,NV,"$370,000",$893,$893,$893,$0,"$1,000"
2021,POL-000756,Crestline Dwelling Fire Program,DF,NV,"$425,000","$1,484","$1,484","$1,484",$0,"$5,000"
2021,POL-000757,Crestline Dwelling Fire Program,DF,CA,"$425,000",$995,$995,$995,$0,"$1,000"
2021,POL-000758,Crestline Dwelling Fire Program,DF,TX,"$345,000","$1,215","$1,215","$1,215",$0,"$2,500"
2021,POL-000759,Crestline Dwelling Fire Program,DF,TX,"$465,000","$1,146","$1,146","$1,146",$0,"$2,500"
2021,POL-000760,Crestline Dwelling Fire Program,DF,CA,"$505,000","$1,167","$1,167","$1,167",$0,"$5,000"
2021,POL-000761,Crestline Dwelling Fire Program,DF,TX,"$390,000","$1,211","$1,211","$1,211",$0,"$5,000"
2021,POL-000762,Crestline Dwelling Fire Program,DF,AZ,"$490,000","$1,519","$1,519","$1,519",$0,"$2,500"
2021,POL-000763,Crestline Dwelling Fire Program,DF,NV,"$440,000",$961,$810,$961,$0,"$5,000"
2021,POL-000764,Crestline Dwelling Fire Program,DF,CA,"$500,000","$1,491","$1,491","$1,491",$0,"$2,500"
2021,POL-000765,Crestline Dwelling Fire Program,DF,TX,"$210,000","$1,149","$1,149","$1,149",$0,"$2,500"
2021,POL-000766,Crestline Dwelling Fire Program,DF,FL,"$270,000","$1,098",$959,"$1,098",$0,"$2,500"
2021,POL-000767,Crestline Dwelling Fire Program,DF,CA,"$215,000",$884,$884,$884,$0,"$1,000"
2021,POL-000768,Crestline Dwelling Fire Program,DF,NV,"$505,000","$1,264","$1,264","$1,264",$0,"$2,500"
2021,POL-000769,Crestline Dwelling Fire Program,DF,AZ,"$290,000","$1,339","$1,339","$1,339",$0,"$5,000"
2021,POL-000770,Crestline Dwelling Fire Program,DF,NV,"$285,000","$1,308","$1,308","$1,308",$0,"$5,000"
2021,POL-002435,Crestline Homeowners Protection Program,HO,TX,"$420,000","$1,091","$1,091","$1,091",$0,"$1,000"
2021,POL-002436,Crestline Homeowners Protection Program,HO,CA,"$360,000","$1,502","$1,502","$1,502",$0,"$1,000"
2021,POL-002437,Crestline Homeowners Protection Program,HO,CA,"$485,000","$1,297","$1,297","$1,297",$0,"$5,000"
2021,POL-002438,Crestline Homeowners Protection Program,HO,TX,"$200,000","$1,477","$1,477","$1,477",$0,"$5,000"
2021,POL-002439,Crestline Homeowners Protection Program,HO,NV,"$515,000","$1,446","$1,446","$1,446",$0,"$5,000"
2021,POL-002440,Crestline Homeowners Protection Program,HO,FL,"$415,000",$888,$888,$888,$0,"$1,000"
2021,POL-002441,Crestline Homeowners Protection Program,HO,NV,"$355,000","$1,009","$1,009","$1,009",$0,"$5,000"
2021,POL-002442,Crestline Homeowners Protection Program,HO,TX,"$270,000","$1,434","$1,434","$1,434",$0,"$2,500"
2021,POL-002443,Crestline Homeowners Protection Program,HO,TX,"$375,000",$875,$875,$875,$0,"$5,000"
2021,POL-002444,Crestline Homeowners Protection Program,HO,CA,"$545,000","$1,479","$1,479","$1,479",$0,"$1,000"
2021,POL-002445,Crestline Homeowners Protection Program,HO,NV,"$555,000","$1,161","$1,161","$1,161",$0,"$1,000"
2021,POL-002446,Crestline Homeowners Protection Program,HO,CA,"$270,000",$997,$997,$997,$0,"$5,000"
2021,POL-002447,Crestline Homeowners Protection Program,HO,TX,"$180,000","$1,136","$1,136","$1,136",$0,"$5,000"
2021,POL-002448,Crestline Homeowners Protection Program,HO,FL,"$410,000","$1,465","$1,465","$1,465",$0,"$5,000"
2021,POL-002449,Crestline Homeowners Protection Program,HO,TX,"$490,000","$1,559","$1,559","$1,559",$0,"$5,000"
2021,POL-002450,Crestline Homeowners Protection Program,HO,FL,"$580,000","$1,566","$1,566","$1,566",$0,"$1,000"
2021,POL-002451,Crestline Homeowners Protection Program,HO,AZ,"$485,000","$1,297","$1,173","$1,297",$0,"$1,000"
2021,POL-002452,Crestline Homeowners Protection Program,HO,AZ,"$560,000","$1,186","$1,186","$1,186",$0,"$1,000"
2021,POL-002453,Crestline Homeowners Protection Program,HO,NV,"$335,000",$917,$917,$917,$0,"$1,000"
2021,POL-002454,Crestline Homeowners Protection Program,HO,CA,"$525,000",$877,$877,$877,$0,"$1,000"
2021,POL-002455,Crestline Homeowners Protection Program,HO,FL,"$200,000","$1,371","$1,371","$1,371",$0,"$1,000"
2021,POL-002456,Crestline Homeowners Protection Program,HO,AZ,"$555,000","$1,184","$1,184","$1,184",$0,"$2,500"
2021,POL-002457,Crestline Homeowners Protection Program,HO,FL,"$375,000","$1,581","$1,581","$1,581",$0,"$1,000"
2021,POL-002458,Crestline Homeowners Protection Program,HO,CA,"$355,000","$1,356","$1,202","$1,356",$0,"$2,500"
2021,POL-002459,Crestline Homeowners Protection Program,HO,AZ,"$420,000","$1,174","$1,174","$1,174",$0,"$2,500"
2021,POL-002460,Crestline Homeowners Protection Program,HO,CA,"$190,000",$930,$930,$930,$0,"$5,000"
2021,POL-002461,Crestline Homeowners Protection Program,HO,CA,"$500,000",$872,$872,$872,$0,"$1,000"
2021,POL-002462,Crestline Homeowners Protection Program,HO,CA,"$590,000","$1,341","$1,341","$1,341",$0,"$2,500"
2021,POL-002463,Crestline Homeowners Protection Program,HO,NV,"$395,000","$1,539","$1,539","$1,539",$0,"$2,500"
2021,POL-002464,Crestline Homeowners Protection Program,HO,CA,"$575,000","$1,083","$1,083","$1,083",$0,"$2,500"
2021,POL-002465,Crestline Homeowners Protection Program,HO,NV,"$225,000",$926,$926,$926,$0,"$2,500"
2021,POL-002466,Crestline Homeowners Protection Program,HO,FL,"$285,000",$929,$929,$929,$0,"$5,000"
2021,POL-002467,Crestline Homeowners Protection Program,HO,TX,"$400,000","$1,483","$1,301","$1,483",$0,"$1,000"
2021,POL-002468,Crestline Homeowners Protection Program,HO,CA,"$380,000","$1,596","$1,596","$1,596",$0,"$2,500"
2021,POL-002469,Crestline Homeowners Protection Program,HO,TX,"$250,000","$1,028","$1,028","$1,028",$0,"$5,000"
2021,POL-002470,Crestline Homeowners Protection Program,HO,CA,"$535,000","$1,071","$1,071","$1,071",$0,"$1,000"
2021,POL-002471,Crestline Homeowners Protection Program,HO,CA,"$540,000","$1,459","$1,279","$1,459",$0,"$5,000"
2021,POL-002472,Crestline Homeowners Protection Program,HO,TX,"$495,000","$1,262","$1,262","$1,262",$0,"$2,500"
2021,POL-002473,Crestline Homeowners Protection Program,HO,TX,"$280,000",$937,$937,$937,$0,"$5,000"
2021,POL-002474,Crestline Homeowners Protection Program,HO,FL,"$310,000","$1,316","$1,316","$1,316",$0,"$1,000"
2021,POL-002475,Crestline Homeowners Protection Program,HO,TX,"$220,000","$1,544","$1,544","$1,544",$0,"$5,000"
2021,POL-002476,Crestline Homeowners Protection Program,HO,FL,"$375,000","$1,299","$1,299","$1,299",$0,"$2,500"
2021,POL-002477,Crestline Homeowners Protection Program,HO,CA,"$375,000","$1,433","$1,433","$1,433",$0,"$5,000"
2021,POL-002478,Crestline Homeowners Protection Program,HO,CA,"$275,000","$1,209","$1,209","$1,209",$0,"$1,000"
2021,POL-002479,Crestline Homeowners Protection Program,HO,TX,"$275,000","$1,249","$1,249","$1,249",$0,"$1,000"
2021,POL-002480,Crestline Homeowners Protection Program,HO,FL,"$465,000",$873,$873,$873,$0,"$1,000"
2021,POL-002481,Crestline Homeowners Protection Program,HO,CA,"$290,000","$1,433","$1,433","$1,433",$0,"$2,500"
2021,POL-002482,Crestline Homeowners Protection Program,HO,CA,"$235,000","$1,424","$1,424","$1,424",$0,"$1,000"
2021,POL-002483,Crestline Homeowners Protection Program,HO,NV,"$565,000","$1,180","$1,040","$1,180",$0,"$2,500"
2021,POL-002484,Crestline Homeowners Protection Program,HO,FL,"$260,000","$1,267","$1,267","$1,267",$0,"$2,500"
2021,POL-002485,Crestline Homeowners Protection Program,HO,AZ,"$445,000","$1,080","$1,080","$1,080",$0,"$2,500"
2021,POL-002486,Crestline Homeowners Protection Program,HO,AZ,"$240,000",$966,$966,$966,$0,"$1,000"
2021,POL-002487,Crestline Homeowners Protection Program,HO,AZ,"$415,000","$1,257","$1,257","$1,257",$0,"$2,500"
2021,POL-002488,Crestline Homeowners Protection Program,HO,FL,"$240,000","$1,282","$1,282","$1,282",$0,"$1,000"
2021,POL-002489,Crestline Homeowners Protection Program,HO,TX,"$375,000","$1,322","$1,322","$1,322",$0,"$5,000"
2021,POL-002490,Crestline Homeowners Protection Program,HO,CA,"$435,000",$980,$980,$980,$0,"$5,000"
2021,POL-002491,Crestline Homeowners Protection Program,HO,FL,"$525,000","$1,311","$1,311","$1,311",$0,"$1,000"
2021,POL-002492,Crestline Homeowners Protection Program,HO,CA,"$265,000","$1,442","$1,442","$1,442",$0,"$1,000"
2021,POL-002493,Crestline Homeowners Protection Program,HO,TX,"$360,000","$1,252","$1,252","$1,252",$0,"$5,000"
2021,POL-002494,Crestline Homeowners Protection Program,HO,TX,"$555,000","$1,261","$1,261","$1,261",$0,"$5,000"
2021,POL-002495,Crestline Homeowners Protection Program,HO,CA,"$260,000","$1,275","$1,275","$1,275",$0,"$1,000"
2021,POL-002496,Crestline Homeowners Protection Program,HO,TX,"$425,000","$1,246","$1,246","$1,246",$0,"$1,000"
2021,POL-002497,Crestline Homeowners Protection Program,HO,AZ,"$500,000","$1,332","$1,332","$1,332",$0,"$1,000"
2021,POL-002498,Crestline Homeowners Protection Program,HO,CA,"$260,000",$950,$950,$950,$0,"$1,000"
2021,POL-002499,Crestline Homeowners Protection Program,HO,FL,"$235,000","$1,253","$1,253","$1,253",$0,"$2,500"
2021,POL-002500,Crestline Homeowners Protection Program,HO,FL,"$355,000","$1,366","$1,366","$1,366",$0,"$2,500"
2021,POL-002501,Crestline Homeowners Protection Program,HO,AZ,"$390,000","$1,336","$1,336","$1,336",$0,"$2,500"
2021,POL-002502,Crestline Homeowners Protection Program,HO,TX,"$435,000","$1,440","$1,440","$1,440",$0,"$1,000"
2021,POL-002503,Crestline Homeowners Protection Program,HO,CA,"$185,000",$916,$916,$916,$0,"$1,000"
2021,POL-002504,Crestline Homeowners Protection Program,HO,FL,"$590,000",$885,$885,$885,$0,"$5,000"
2021,POL-002505,Crestline Homeowners Protection Program,HO,TX,"$215,000","$1,455","$1,455","$1,455",$0,"$5,000"
2021,POL-002506,Crestline Homeowners Protection Program,HO,CA,"$220,000","$1,179","$1,179","$1,179",$0,"$5,000"
2021,POL-002507,Crestline Homeowners Protection Program,HO,FL,"$405,000","$1,130","$1,130","$1,130",$0,"$1,000"
2021,POL-002508,Crestline Homeowners Protection Program,HO,AZ,"$465,000","$1,486","$1,486","$1,486",$0,"$2,500"
2021,POL-002509,Crestline Homeowners Protection Program,HO,CA,"$605,000","$1,283","$1,283","$1,283",$0,"$1,000"
2021,POL-002510,Crestline Homeowners Protection Program,HO,CA,"$530,000","$1,525","$1,400","$1,525",$0,"$1,000"
2021,POL-002511,Crestline Homeowners Protection Program,HO,CA,"$250,000",$879,$879,$879,$0,"$1,000"
2021,POL-002512,Crestline Homeowners Protection Program,HO,NV,"$200,000","$1,302","$1,302","$1,302",$0,"$2,500"
2021,POL-002513,Crestline Homeowners Protection Program,HO,TX,"$410,000",$956,$956,$956,$0,"$5,000"
2021,POL-002514,Crestline Homeowners Protection Program,HO,NV,"$480,000","$1,559","$1,559","$1,559",$0,"$5,000"
2021,POL-002515,Crestline Homeowners Protection Program,HO,FL,"$305,000",$960,$960,$960,$0,"$5,000"
2021,POL-002516,Crestline Homeowners Protection Program,HO,CA,"$240,000","$1,513","$1,513","$1,513",$0,"$5,000"
2021,POL-002517,Crestline Homeowners Protection Program,HO,CA,"$300,000","$1,427","$1,427","$1,427",$0,"$1,000"
2021,POL-002518,Crestline Homeowners Protection Program,HO,TX,"$215,000","$1,127","$1,127","$1,127",$0,"$1,000"
2021,POL-002519,Crestline Homeowners Protection Program,HO,AZ,"$515,000","$1,490","$1,490","$1,490",$0,"$2,500"
2021,POL-002520,Crestline Homeowners Protection Program,HO,AZ,"$480,000","$1,329","$1,329","$1,329",$0,"$5,000"
2021,POL-002521,Crestline Homeowners Protection Program,HO,TX,"$360,000","$1,289","$1,289","$1,289",$0,"$5,000"
2021,POL-002522,Crestline Homeowners Protection Program,HO,AZ,"$295,000","$1,476","$1,476","$1,476",$0,"$1,000"
2021,POL-002523,Crestline Homeowners Protection Program,HO,TX,"$475,000","$1,000","$1,000","$1,000",$0,"$5,000"
2021,POL-002524,Crestline Homeowners Protection Program,HO,TX,"$240,000",$873,$706,$873,$0,"$1,000"
2021,POL-002525,Crestline Homeowners Protection Program,HO,TX,"$205,000","$1,585","$1,585","$1,585",$0,"$5,000"
2021,POL-002526,Crestline Homeowners Protection Program,HO,TX,"$375,000","$1,271","$1,271","$1,271",$0,"$1,000"
2021,POL-002527,Crestline Homeowners Protection Program,HO,FL,"$395,000",$867,$867,$867,$0,"$2,500"
2021,POL-002528,Crestline Homeowners Protection Program,HO,NV,"$505,000","$1,560","$1,560","$1,560",$0,"$5,000"
2021,POL-002529,Crestline Homeowners Protection Program,HO,TX,"$330,000","$1,525","$1,525","$1,525",$0,"$5,000"
2021,POL-002530,Crestline Homeowners Protection Program,HO,FL,"$575,000","$1,135","$1,135","$1,135",$0,"$2,500"
2021,POL-002531,Crestline Homeowners Protection Program,HO,FL,"$595,000",$965,$965,$965,$0,"$5,000"
2021,POL-002532,Crestline Homeowners Protection Program,HO,AZ,"$485,000",$916,$916,$916,$0,"$2,500"
2021,POL-002533,Crestline Homeowners Protection Program,HO,NV,"$455,000","$1,203","$1,203","$1,203",$0,"$1,000"
2021,POL-002534,Crestline Homeowners Protection Program,HO,NV,"$350,000","$1,110","$1,110","$1,110",$0,"$2,500"
2021,POL-002535,Crestline Homeowners Protection Program,HO,NV,"$295,000","$1,094","$1,094","$1,094",$0,"$5,000"
2021,POL-002536,Crestline Homeowners Protection Program,HO,CA,"$210,000","$1,570","$1,570","$1,570",$0,"$1,000"
2021,POL-002537,Crestline Homeowners Protection Program,HO,FL,"$350,000","$1,203","$1,203","$1,203",$0,"$5,000"
2021,POL-002538,Crestline Homeowners Protection Program,HO,TX,"$550,000","$1,200","$1,200","$1,200",$0,"$2,500"
2021,POL-002539,Crestline Homeowners Protection Program,HO,CA,"$245,000","$1,384","$1,384","$1,384",$0,"$1,000"
2021,POL-002540,Crestline Homeowners Protection Program,HO,TX,"$475,000","$1,358","$1,358","$1,358",$0,"$2,500"
2021,POL-002541,Crestline Homeowners Protection Program,HO,TX,"$255,000",$964,$964,$964,$0,"$1,000"
2021,POL-002542,Crestline Homeowners Protection Program,HO,AZ,"$565,000","$1,082","$1,082","$1,082",$0,"$2,500"
2021,POL-002543,Crestline Homeowners Protection Program,HO,AZ,"$535,000","$1,307","$1,307","$1,307",$0,"$1,000"
2021,POL-002544,Crestline Homeowners Protection Program,HO,TX,"$315,000","$1,442","$1,316","$1,442",$0,"$5,000"
2021,POL-002545,Crestline Homeowners Protection Program,HO,TX,"$350,000",$934,$934,$934,$0,"$2,500"
2021,POL-002546,Crestline Homeowners Protection Program,HO,NV,"$465,000","$1,360","$1,360","$1,360",$0,"$2,500"
2021,POL-002547,Crestline Homeowners Protection Program,HO,TX,"$280,000","$1,479","$1,479","$1,479",$0,"$1,000"
2021,POL-002548,Crestline Homeowners Protection Program,HO,FL,"$310,000","$1,270","$1,098","$1,270",$0,"$2,500"
2021,POL-002549,Crestline Homeowners Protection Program,HO,CA,"$525,000","$1,069","$1,069","$1,069",$0,"$1,000"
2021,POL-002550,Crestline Homeowners Protection Program,HO,TX,"$485,000","$1,312","$1,312","$1,312",$0,"$5,000"
2021,POL-002551,Crestline Homeowners Protection Program,HO,TX,"$470,000","$1,300","$1,300","$1,300",$0,"$5,000"
2021,POL-002552,Crestline Homeowners Protection Program,HO,CA,"$575,000","$1,557","$1,557","$1,557",$0,"$1,000"
2021,POL-002553,Crestline Homeowners Protection Program,HO,CA,"$330,000","$1,184","$1,184","$1,184",$0,"$2,500"
2021,POL-002554,Crestline Homeowners Protection Program,HO,TX,"$290,000",$993,$993,$993,$0,"$1,000"
2021,POL-002555,Crestline Homeowners Protection Program,HO,FL,"$595,000",$966,$966,$966,$0,"$1,000"
2021,POL-002556,Crestline Homeowners Protection Program,HO,TX,"$315,000","$1,559","$1,559","$1,559",$0,"$2,500"
2021,POL-002557,Crestline Homeowners Protection Program,HO,CA,"$370,000","$1,109","$1,109","$1,109",$0,"$2,500"
2021,POL-002558,Crestline Homeowners Protection Program,HO,TX,"$605,000","$1,296","$1,296","$1,296",$0,"$1,000"
2021,POL-002559,Crestline Homeowners Protection Program,HO,FL,"$270,000","$1,194","$1,018","$1,194",$0,"$5,000"
2021,POL-002560,Crestline Homeowners Protection Program,HO,FL,"$195,000","$1,462","$1,462","$1,462",$0,"$2,500"
2021,POL-002561,Crestline Homeowners Protection Program,HO,NV,"$245,000","$1,514","$1,514","$1,514",$0,"$2,500"
2021,POL-002562,Crestline Homeowners Protection Program,HO,CA,"$420,000","$1,537","$1,537","$1,537",$0,"$1,000"
2021,POL-002563,Crestline Homeowners Protection Program,HO,CA,"$235,000","$1,058","$1,058","$1,058",$0,"$2,500"
2021,POL-002564,Crestline Homeowners Protection Program,HO,FL,"$465,000","$1,403","$1,403","$1,403",$0,"$5,000"
